lp;id slownika;kod IATA;nazwa;id kraju;kraj;miasto;utc;strefa czasowa;data od;data do
3961;12477;MBW;Moorabbin;14;Australia;;;;2018.05.22 09:00;
3981;12498;MCV;Mcarthur River;14;Australia;;;;2018.05.22 09:00;
3984;12501;MCY;Maroochydore Apt/Sunshine Coast;14;Australia;;;;2018.05.22 09:00;
4010;12527;MEB;Essendon Apt/Melbourne;14;Australia;;;;2018.05.22 09:00;
4017;12535;MEL;Melbourne;14;Australia;;;;2018.05.22 09:00;
4024;12542;MET;Moreton;14;Australia;;;;2018.05.22 09:00;
4040;12558;MFL;Mount Full Stop;14;Australia;;;;2018.05.22 09:00;
4042;12561;MFP;Manners Creek;14;Australia;;;;2018.05.22 09:00;
4054;12573;MGB;Mount Gambier;14;Australia;;;;2018.05.22 09:00;
4072;12591;MGT;Milingimbi;14;Australia;;;;2018.05.22 09:00;
4074;12593;MGV;Margaret River Station;14;Australia;;;;2018.05.22 09:00;
4079;12598;MHC;Macmahon Camp 4;14;Australia;;;;2018.05.22 09:00;
4089;12608;MHO;Mount House;14;Australia;;;;2018.05.22 09:00;
4092;12612;MHU;Mount Hotham;14;Australia;;;;2018.05.22 09:00;
4100;12620;MIH;Mitchell Plateau;14;Australia;;;;2018.05.22 09:00;
4104;12624;MIM;Merimbula;14;Australia;;;;2018.05.22 09:00;
4105;12625;MIN;Minnipa;14;Australia;;;;2018.05.22 09:00;
4114;12635;MIY;Mittiebah;14;Australia;;;;2018.05.22 09:00;
4115;12636;MIZ;Mainoru;14;Australia;;;;2018.05.22 09:00;
4125;12647;MJK;Monkey Mia;14;Australia;;;;2018.05.22 09:00;
4130;12652;MJP;Manjimup;14;Australia;;;;2018.05.22 09:00;
4154;12678;MKR;Meekatharra;14;Australia;;;;2018.05.22 09:00;
4158;12682;MKV;Mount Cavenagh;14;Australia;;;;2018.05.22 09:00;
4161;12685;MKY;Mackay;14;Australia;;;;2018.05.22 09:00;
4177;12703;MLR;Millicent;14;Australia;;;;2018.05.22 09:00;
4181;12707;MLV;Merluna;14;Australia;;;;2018.05.22 09:00;
4189;12716;MMG;Mount Magnet;14;Australia;;;;2018.05.22 09:00;
4195;12722;MMM;Middlemount;14;Australia;;;;2018.05.22 09:00;
4209;12737;MNE;Mungeranie;14;Australia;;;;2018.05.22 09:00;
4210;12738;MNG;Maningrida;14;Australia;;;;2018.05.22 09:00;
4218;12746;MNP;Moonee Ponds;14;Australia;;;;2018.05.22 09:00;
4219;12747;MNQ;Monto;14;Australia;;;;2018.05.22 09:00;
4224;12752;MNV;Mountain Valley;14;Australia;;;;2018.05.22 09:00;
4225;12753;MNW;Macdonald Downs;14;Australia;;;;2018.05.22 09:00;
4242;12771;MOO;Moomba;14;Australia;;;;2018.05.22 09:00;
4249;12778;MOV;Moranbah;14;Australia;;;;2018.05.22 09:00;
4279;12808;MQA;Mandora;14;Australia;;;;2018.05.22 09:00;
4283;12812;MQE;Marqua;14;Australia;;;;2018.05.22 09:00;
4290;12819;MQL;Mildura;14;Australia;;;;2018.05.22 09:00;
4306;12836;MRG;Mareeba;14;Australia;;;;2018.05.22 09:00;
4310;12840;MRL;Miners Lake;14;Australia;;;;2018.05.22 09:00;
4314;12844;MRP;Marla;14;Australia;;;;2018.05.22 09:00;
4317;12848;MRT;Moroak;14;Australia;;;;2018.05.22 09:00;
4323;12854;MRZ;Moree;14;Australia;;;;2018.05.22 09:00;
4329;12860;MSF;Mount Swan;14;Australia;;;;2018.05.22 09:00;
4353;12884;MTD;Mount Sandford;14;Australia;;;;2018.05.22 09:00;
4361;12892;MTL;Maitland;14;Australia;;;;2018.05.22 09:00;
4366;12897;MTQ;Mitchell;14;Australia;;;;2018.05.22 09:00;
4388;12921;MUP;Mulga Park;14;Australia;;;;2018.05.22 09:00;
4389;12922;MUQ;Muccan;14;Australia;;;;2018.05.22 09:00;
4404;12938;MVH;Macksville;14;Australia;;;;2018.05.22 09:00;
4407;12941;MVK;Mulka;14;Australia;;;;2018.05.22 09:00;
4417;12951;MVU;Musgrave;14;Australia;;;;2018.05.22 09:00;
4424;12958;MWB;Morawa;14;Australia;;;;2018.05.22 09:00;
4440;12975;MWT;Moolawatana;14;Australia;;;;2018.05.22 09:00;
4444;12979;MWY;Miranda Downs;14;Australia;;;;2018.05.22 09:00;
4449;12984;MXD;Marion Downs;14;Australia;;;;2018.05.22 09:00;
4460;12995;MXQ;Mitchell River;14;Australia;;;;2018.05.22 09:00;
4464;12999;MXU;Mullewa;14;Australia;;;;2018.05.22 09:00;
4469;13004;MYA;Moruya;14;Australia;;;;2018.05.22 09:00;
4476;13011;MYI;Murray Island;14;Australia;;;;2018.05.22 09:00;
4482;13017;MYO;Myroodah;14;Australia;;;;2018.05.22 09:00;
4517;13052;NAA;Narrabri;14;Australia;;;;2018.05.22 09:00;
4518;13053;NAC;Naracoorte;14;Australia;;;;2018.05.22 09:00;
4541;13078;NBH;Nambucca Heads;14;Australia;;;;2018.05.22 09:00;
4544;13081;NBR;Nambour;14;Australia;;;;2018.05.22 09:00;
4572;13112;NDS;Sandstone;14;Australia;;;;2018.05.22 09:00;
4589;13130;NGA;Young;14;Australia;;;;2018.05.22 09:00;
4612;13157;NIF;Nifty;14;Australia;;;;2018.05.22 09:00;
4626;13171;NKB;Noonkanbah;14;Australia;;;;2018.05.22 09:00;
4642;13187;NLF;Darnley Island;14;Australia;;;;2018.05.22 09:00;
4645;13190;NLL;Nullagine;14;Australia;;;;2018.05.22 09:00;
4648;13193;NLS;Nicholson;14;Australia;;;;2018.05.22 09:00;
4655;13200;NMP;New Moon;14;Australia;;;;2018.05.22 09:00;
4656;13201;NMR;Nappa Merry;14;Australia;;;;2018.05.22 09:00;
4671;13217;NOA;Nowra;14;Australia;;;;2018.05.22 09:00;
4694;13242;NPP;Napperby;14;Australia;;;;2018.05.22 09:00;
4701;13250;NRA;Narrandera;14;Australia;;;;2018.05.22 09:00;
4706;13255;NRG;Narrogin;14;Australia;;;;2018.05.22 09:00;
4713;13263;NRY;Newry;14;Australia;;;;2018.05.22 09:00;
4714;13264;NSA;Noosa;14;Australia;;;;2018.05.22 09:00;
4717;13267;NSM;Norseman;14;Australia;;;;2018.05.22 09:00;
4719;13269;NSO;Scone;14;Australia;;;;2018.05.22 09:00;
4722;13272;NSV;Noosaville;14;Australia;;;;2018.05.22 09:00;
4730;13282;NTL;Newcastle;14;Australia;;;;2018.05.22 09:00;
4732;13284;NTN;Normanton;14;Australia;;;;2018.05.22 09:00;
4739;13291;NUB;Numbulwar;14;Australia;;;;2018.05.22 09:00;
4748;13302;NUR;Nullarbor;14;Australia;;;;2018.05.22 09:00;
4777;13331;NYN;Nyngan;14;Australia;;;;2018.05.22 09:00;
4785;13339;OAG;Orange;14;Australia;;;;2018.05.22 09:00;
4793;13347;OBA;Oban;14;Australia;;;;2018.05.22 09:00;
4819;13373;ODD;Oodnadatta;14;Australia;;;;2018.05.22 09:00;
4821;13376;ODL;Cordillo Downs;14;Australia;;;;2018.05.22 09:00;
4823;13379;ODR;Ord River;14;Australia;;;;2018.05.22 09:00;
4876;13432;OKR;Yorke Island;14;Australia;;;;2018.05.22 09:00;
4881;13437;OKY;Oakey;14;Australia;;;;2018.05.22 09:00;
4890;13447;OLP;Olympic Dam;14;Australia;;;;2018.05.22 09:00;
4917;13475;ONG;Mornington;14;Australia;;;;2018.05.22 09:00;
4924;13482;ONR;Monkira;14;Australia;;;;2018.05.22 09:00;
4925;13483;ONS;Onslow;14;Australia;;;;2018.05.22 09:00;
4931;13489;OOL;Gold Coast Apt/Coolangatta;14;Australia;;;;2018.05.22 09:00;
4932;13490;OOR;Mooraberree;14;Australia;;;;2018.05.22 09:00;
4936;13494;OPI;Oenpelli;14;Australia;;;;2018.05.22 09:00;
4953;13512;ORR;Yorketown;14;Australia;;;;2018.05.22 09:00;
4954;13513;ORS;Orpheus Island Resort;14;Australia;;;;2018.05.22 09:00;
5019;13585;OXO;Orientos;14;Australia;;;;2018.05.22 09:00;
5021;13587;OXY;Morney;14;Australia;;;;2018.05.22 09:00;
5027;13593;OYN;Ouyen;14;Australia;;;;2018.05.22 09:00;
5070;13637;PBO;Paraburdoo;14;Australia;;;;2018.05.22 09:00;
5103;13670;PDE;Pandie Pandie;14;Australia;;;;2018.05.22 09:00;
5108;13675;PDN;Parndana;14;Australia;;;;2018.05.22 09:00;
5116;13684;PEA;Penneshaw;14;Australia;;;;2018.05.22 09:00;
5127;13696;PEP;Peppimenarti;14;Australia;;;;2018.05.22 09:00;
5129;13698;PER;Perth;14;Australia;;;;2018.05.22 09:00;
5135;13704;PEY;Penong;14;Australia;;;;2018.05.22 09:00;
5168;13738;PHE;Port Hedland;14;Australia;;;;2018.05.22 09:00;
5172;13742;PHJ;Port Hunter;14;Australia;;;;2018.05.22 09:00;
5198;13769;PIS;Phillip Island;14;Australia;;;;2018.05.22 09:00;
5214;13785;PKE;Parkes;14;Australia;;;;2018.05.22 09:00;
5219;13790;PKL;Port Kembla;14;Australia;;;;2018.05.22 09:00;
5226;13797;PKT;Port Keats;14;Australia;;;;2018.05.22 09:00;
5244;13815;PLO;Port Lincoln;14;Australia;;;;2018.05.22 09:00;
5262;13834;PMK;Palm Island;14;Australia;;;;2018.05.22 09:00;
5326;13900;PPI;Port Pirie;14;Australia;;;;2018.05.22 09:00;
5332;13906;PPP;Proserpine;14;Australia;;;;2018.05.22 09:00;
5345;13920;PQQ;Port Macquarie;14;Australia;;;;2018.05.22 09:00;
5350;13925;PRD;Pardoo;14;Australia;;;;2018.05.22 09:00;
5393;13972;PTE;Port Stephens;14;Australia;;;;2018.05.22 09:00;
5396;13975;PTI;Port Douglas;14;Australia;;;;2018.05.22 09:00;
5397;13976;PTJ;Portland;14;Australia;;;;2018.05.22 09:00;
5420;13999;PUG;Port Augusta;14;Australia;;;;2018.05.22 09:00;
5508;14091;QDN;Eden;14;Australia;;;;2018.05.22 09:00;
5606;14193;RAM;Ramingining;14;Australia;;;;2018.05.22 09:00;
5620;14208;RBC;Robinvale;14;Australia;;;;2018.05.22 09:00;
5633;14221;RBS;Orbost;14;Australia;;;;2018.05.22 09:00;
5635;14223;RBU;Roebourne;14;Australia;;;;2018.05.22 09:00;
5641;14229;RCH;Richmond;14;Australia;;;;2018.05.22 09:00;
5645;14233;RCM;Richmond;14;Australia;;;;2018.05.22 09:00;
5646;14234;RCN;American River;14;Australia;;;;2018.05.22 09:00;
5653;14242;RDA;Rockhampton Downs;14;Australia;;;;2018.05.22 09:00;
5701;14291;RHL;Roy Hill;14;Australia;;;;2018.05.22 09:00;
5739;14331;RKY;Rokeby;14;Australia;;;;2018.05.22 09:00;
5744;14336;RLP;Rosella Plains;14;Australia;;;;2018.05.22 09:00;
5747;14339;RMA;Roma;14;Australia;;;;2018.05.22 09:00;
5754;14346;RMK;Renmark;14;Australia;;;;2018.05.22 09:00;
5779;14372;ROH;Robinhood;14;Australia;;;;2018.05.22 09:00;
5781;14374;ROK;Rockhampton;14;Australia;;;;2018.05.22 09:00;
5793;14386;RPB;Roper Bar;14;Australia;;;;2018.05.22 09:00;
5794;14387;RPM;Ngukurr;14;Australia;;;;2018.05.22 09:00;
5797;14390;RPV;Roper Valley;14;Australia;;;;2018.05.22 09:00;
5799;14392;RRE;Marree;14;Australia;;;;2018.05.22 09:00;
5807;14401;RRV;Robinson River;14;Australia;;;;2018.05.22 09:00;
5809;14403;RSB;Roseberth;14;Australia;;;;2018.05.22 09:00;
5811;14405;RSE;Au-Rose Bay;14;Australia;;;;2018.05.22 09:00;
5832;14428;RTP;Rutland Plains;14;Australia;;;;2018.05.22 09:00;
5833;14429;RTS;Rottnest Island;14;Australia;;;;2018.05.22 09:00;
5836;14432;RTY;Merty;14;Australia;;;;2018.05.22 09:00;
5913;14513;SBR;Saibai Island;14;Australia;;;;2018.05.22 09:00;
5926;14527;SCG;Spring Creek;14;Australia;;;;2018.05.22 09:00;
5993;14600;SFP;Surfers Paradise;14;Australia;;;;2018.05.22 09:00;
6012;14620;SGO;Saint George;14;Australia;;;;2018.05.22 09:00;
6013;14621;SGP;Shay Gap;14;Australia;;;;2018.05.22 09:00;
6036;14646;SHQ;Southport;14;Australia;;;;2018.05.22 09:00;
